,popularity
29809,41
130477,14
62835,0
127903,0
60700,0
22130,2
57400,64
125653,66
115289,14
6579,21
44335,5
90857,5
85328,28
134669,33
13864,75
118983,30
140359,48
949,3
152547,28
49246,50
162745,31
10056,50
171937,0
25856,10
99527,36
97811,16
166894,22
106891,40
142827,74
35722,50
53451,45
7718,52
24840,1
51680,40
68967,43
81967,23
25553,10
150603,25
126344,0
31396,45
40292,0
62132,0
56149,1
53604,43
116094,23
101642,32
77170,0
37866,67
10901,58
169095,45
141716,1
24203,0
3406,1
157893,59
125548,2
65561,26
169771,32
107253,51
24767,0
155784,52
22741,0
76534,76
69237,34
3173,13
157099,50
110980,0
58278,81
107914,57
173459,65
42166,0
14107,63
83642,26
23195,0
122169,35
132875,24
61179,0
136182,32
164060,23
73899,0
24428,0
95322,0
168012,30
70307,48
170235,46
171828,54
115777,40
140294,46
146071,6
18336,78
89631,43
120686,48
142217,58
118077,25
147260,10
108128,48
54974,57
166559,25
105369,42
130893,13
33987,52
134935,24
76276,67
163618,20
157649,61
136851,33
67350,28
25087,0
144158,0
61730,0
141010,0
79617,0
12819,53
156072,0
142122,0
88892,40
99856,21
161982,6
66884,32
34258,50
162654,11
109993,24
113302,0
123381,0
109511,4
105192,46
58297,41
150517,20
155029,0
173628,2
137540,33
93260,66
68243,35
516,9
146199,10
28828,36
61999,1
127506,0
165380,20
139927,0
34886,44
85296,34
58205,20
136798,33
78252,0
139360,43
156032,0
64012,23
52942,45
78354,0
35043,52
172835,53
26967,36
12670,73
157282,9
57273,6
50598,36
39765,2
183,0
99460,25
117011,27
42573,0
79591,0
126791,0
7384,42
57112,66
133463,25
116150,20
172664,0
40788,0
84848,33
54141,53
18460,66
157388,0
43332,0
5538,8
32715,40
82286,31
154821,0
85842,26
8134,47
53524,48
118963,37
111159,0
51498,50
87217,29
149687,19
123018,41
127063,0
83739,43
140453,48
1645,0
58065,20
144897,0
23125,0
107393,0
34943,50
113434,0
10986,57
84958,33
1414,0
140531,47
38993,20
120735,30
27874,30
127988,0
56807,5
50158,36
117817,29
82878,23
76393,6
68503,33
105674,47
139351,47
97502,5
146330,9
145945,0
96677,0
42611,0
47656,42
46170,30
133845,21
39580,1
103834,33
114318,10
1764,0
96369,0
82042,19
160134,0
38246,70
74892,53
50880,46
171577,48
139800,45
67349,35
20756,0
17314,77
44478,7
32301,43
129850,0
33140,52
39551,7
82975,22
9833,50
92187,1
93822,73
122322,43
174217,0
112861,0
37300,67
11554,65
159386,0
103006,35
139710,0
157502,0
90862,54
100266,21
163821,21
101087,32
3357,4
46373,19
159200,0
34881,47
38626,80
173184,0
67031,34
89033,48
25982,7
71223,42
29209,40
121434,36
68638,31
115583,21
146193,8
74012,60
134986,25
100622,33
130619,14
100324,32
113505,4
108089,0
96351,0
45220,11
152221,44
130756,9
61130,0
148816,26
45031,0
76231,4
113734,14
164279,18
146491,12
92306,60
78104,0
57680,71
31918,36
52356,40
111052,0
165360,25
111997,0
26353,20
49971,43
172461,59
14304,63
164586,19
117908,26
79723,0
76722,1
87984,38
122954,55
87347,37
31408,46
15866,78
77409,0
162817,12
95486,1
106831,44
38212,62
50586,38
70896,41
21314,0
57285,5
110571,0
4147,1
32057,41
91880,57
54803,52
3175,10
156099,50
143840,0
92426,65
109397,5
172463,50
83386,29
1807,0
6763,25
76813,1
84075,30
74873,0
81360,20
153266,33
162965,10
132299,25
115840,24
88542,44
58351,23
35685,53
77698,0
26492,19
139791,0
142104,0
124704,0
156700,0
122289,35
150028,21
84395,33
27244,29
72591,5
68758,39
23078,0
20619,2
145523,0
127883,0
119576,29
124169,66
77364,0
78299,0
167908,25
110096,77
30803,47
161245,4
82065,13
126260,1
58262,85
129914,0
77555,0
14339,57
13359,52
111044,0
143837,0
123957,56
44383,6
88186,34
112124,0
121771,35
112578,0
21351,0
155813,1
75513,4
115847,20
84546,36
136710,48
28143,38
19368,76
146015,7
102516,54
18911,27
50751,34
57139,3
21082,0
30843,45
49062,42
11051,45
37429,11
48169,39
130823,8
78303,0
144380,0
26650,25
95730,0
50706,43
95478,0
131375,20
150588,25
65652,27
26892,26
4624,0
127079,0
28150,42
77466,0
69581,38
126200,0
67781,37
30774,46
150045,26
129768,0
25442,9
117709,24
46634,22
7416,47
105952,52
6501,25
79745,1
88821,37
22450,0
14894,65
149085,19
109351,0
132912,17
173077,62
72347,45
12074,73
95239,0
154486,34
7707,53
108238,51
31647,39
91296,51
66309,36
64582,17
147749,13
78928,0
14150,54
172652,0
120924,44
100005,28
91238,54
118262,22
206,0
19859,26
126931,0
34625,53
85811,34
58969,0
109194,55
77516,0
12932,60
48670,38
62356,4
70238,42
101181,29
69007,35
135297,30
122151,48
34301,52
18850,69
82390,19
86997,30
141092,0
99269,22
170184,0
132516,44
148337,21
11846,53
42152,0
48269,44
67379,32
101476,39
107310,0
89487,41
149366,26
54951,0
868,24
126684,11
171738,2
82899,25
91651,0
56217,1
129873,0
54121,53
128521,0
163020,17
43682,1
134887,32
118315,27
841,0
33480,44
157915,64
166588,20
35214,51
111081,0
111957,0
107000,47
128592,0
37043,8
58932,0
127752,0
4541,0
119380,30
69238,30
71441,41
109515,3
109937,19
158052,0
90508,49
123643,68
173268,0
164286,23
144959,0
136805,34
80847,2
35766,60
57674,67
44063,7
165017,25
44074,8
25673,8
167688,27
26394,16
55079,57
37153,0
30096,45
154494,35
116226,21
159267,0
156109,56
144418,0
149623,22
1929,4
46961,26
149890,20
99094,17
29630,49
99249,20
93299,9
105330,36
49524,41
78099,0
87928,49
57048,69
24241,0
168105,26
92503,0
46377,21
162265,7
101514,31
21680,0
11372,57
35692,51
115592,20
98246,13
57712,70
132494,24
155359,39
115832,25
90050,45
14856,57
89492,44
1876,16
10192,51
464,0
110691,0
138819,36
63949,20
97267,0
167707,27
157461,52
146214,6
140514,0
74239,0
25883,6
979,0
44913,3
36702,65
39455,0
86524,34
123850,53
48872,40
164963,19
130713,9
23979,0
151423,35
130333,10
98271,14
45896,26
98176,11
18596,68
71183,45
26653,23
162308,14
42205,0
110673,1
118644,26
12,0
169526,43
36436,60
114453,13
2767,0
60277,0
160550,0
74145,6
18562,68
60788,0
126524,21
101201,31
132857,23
65437,24
42857,0
127114,0
78621,0
38115,5
150935,35
11098,65
148925,31
63368,7
141874,0
116796,36
88525,43
165911,22
35058,48
88342,40
81295,21
46225,22
138337,39
118927,33
101011,32
106575,6
85913,30
38053,20
88758,54
52180,39
48350,39
65675,31
100767,48
10140,58
27053,29
159940,8
66692,37
60620,1
112567,0
111108,0
118869,33
36524,65
116442,27
63905,22
155401,52
161332,5
55045,59
125522,0
153981,33
55559,0
146639,11
31607,53
76445,22
859,0
113411,0
147122,8
107995,0
43312,0
117913,29
149003,27
90435,0
120786,30
112391,0
161978,11
152040,22
170853,4
30101,37
120865,34
80510,0
137446,34
97518,3
7508,45
13443,53
34791,49
24645,4
39331,46
94099,1
20546,1
19808,80
43350,0
40164,0
38538,75
42143,0
21620,0
81373,15
7251,34
31853,47
75527,4
142110,0
45502,23
73115,0
28502,31
119293,28
143665,0
45739,25
156399,0
55867,0
80253,0
130278,8
147092,9
155070,44
103819,35
69004,33
132623,23
8114,44
71809,55
4328,7
172880,0
72528,56
149093,24
88537,35
98401,14
34799,48
75750,65
44734,2
85144,34
158039,61
80092,0
85159,29
74498,65
136165,38
141464,0
133159,25
140007,45
68571,46
120625,35
81203,16
103108,57
100768,29
168135,43
55115,58
147080,10
111028,0
124968,1
96228,0
43566,0
2975,7
42471,1
66823,36
114777,18
66672,32
43160,0
80858,5
18042,63
34824,55
122737,49
168982,29
45439,9
73833,21
47195,25
76275,6
10222,47
117581,25
48738,41
41093,2
140651,48
4207,0
134576,24
100436,28
110223,12
160264,0
158459,64
147602,12
97577,8
13600,62
49717,43
131497,11
141256,0
7327,49
167023,35
143451,0
59674,0
173930,1
79337,0
154576,38
167075,21
122085,40
51090,44
135910,26
100836,28
93186,70
49978,42
75221,7
164163,17
26504,17
164766,23
115810,26
103416,31
73826,53
156371,2
140252,49
96567,0
30835,45
117941,24
78031,0
25881,6
120698,37
8756,50
90927,0
11750,63
123160,0
114326,14
112525,0
9237,11
158266,0
142960,13
86198,36
41088,0
64533,19
98217,11
98877,20
111622,1
54539,24
94738,0
18959,16
67036,54
27384,32
58787,0
37001,0
109295,0
170857,0
36115,56
1313,0
94397,0
106079,44
147481,11
157806,0
98526,10
21224,0
130089,13
54295,4
19300,80
49714,41
117627,28
120587,32
24184,0
88189,34
72289,42
160283,0
135817,36
66066,29
162559,12
29849,42
105679,45
3583,0
36399,0
19034,72
144662,0
19290,78
6697,35
61772,0
165963,45
92333,0
59756,0
152119,23
156658,0
135712,22
21722,0
42614,0
128965,0
22543,7
26500,17
136131,26
101515,30
100894,25
109614,61
149135,26
120836,29
146290,9
55882,56
91706,56
33929,53
140151,0
65052,20
109070,56
2218,0
30994,43
54813,51
171219,0
98019,16
167033,34
113093,0
160305,0
163407,20
93380,61
174312,0
56460,69
62364,0
127986,1
35872,59
53873,46
19906,87
718,1
920,3
16824,11
27991,38
12604,55
62817,0
164929,48
117693,25
56979,3
21046,0
111176,0
143243,0
132312,22
20787,0
172261,51
95683,0
109919,20
20061,2
130857,18
14391,55
11688,73
70123,43
135739,24
18443,11
135269,21
13858,50
13622,52
145334,0
78459,0
46124,20
67630,37
91530,60
63603,12
78415,1
32290,39
125469,53
113206,0
59659,0
134276,21
88498,36
169213,35
31388,43
17848,68
100360,31
689,0
167337,22
172004,4
129437,3
48579,39
40506,0
142883,66
52177,39
155039,0
41524,0
68652,33
93712,78
80304,0
26262,16
95940,0
162298,10
30564,46
135379,27
76776,0
51480,41
154713,43
146958,10
113352,0
113797,5
173639,65
110566,0
108492,50
94124,1
108588,52
151994,32
18430,65
166680,27
104623,32
18838,74
22918,2
25047,0
163074,16
29485,45
160374,2
21748,0
38957,21
166769,25
172657,51
71228,50
75936,66
148107,21
132265,17
134286,25
166122,22
14887,68
54231,51
54498,60
161058,2
28818,41
17501,14
83692,34
20109,31
22100,0
77109,0
106543,0
149681,21
95178,0
97156,3
148092,21
55024,52
16521,17
171662,0
24304,0
150598,23
90115,0
10815,43
17120,67
138154,37
161614,14
73288,53
92645,0
116398,21
14379,63
134947,34
96955,0
127028,0
103420,31
124207,47
64743,17
2876,21
46135,24
138114,37
50559,45
20944,0
97125,7
110359,0
163034,16
57457,6
85036,27
150427,21
153001,36
171355,0
78220,0
147528,14
16981,16
31862,39
19489,47
63714,20
169936,33
7137,39
11512,58
24443,0
68567,41
151696,23
23787,0
131667,12
4155,0
142858,0
56033,9
69330,43
127103,0
122987,39
103430,37
76043,3
107962,51
171762,0
30840,49
131274,9
88996,37
44419,5
141722,0
32878,40
17936,67
77742,0
155629,45
96811,0
52944,44
13884,66
63085,2
80252,0
91591,0
57959,18
25489,8
129828,4
129995,4
124257,46
157199,51
16801,72
140785,0
44207,0
150736,20
161179,0
82631,18
29225,45
96607,0
18054,63
153494,38
42085,0
50280,40
88113,42
113370,1
159271,0
92572,56
64160,24
111767,0
97307,0
159046,0
20604,1
42635,0
50890,40
92015,1
31162,43
31138,49
159298,0
154827,0
2060,0
173471,63
32557,51
152351,32
161168,0
44141,8
39285,47
129894,0
88524,43
28146,42
23286,0
76560,82
85494,34
98072,12
52898,48
9293,62
105372,35
109112,60
24784,0
122833,45
29486,43
76529,22
47429,28
111763,0
121248,31
124712,0
66943,40
84466,28
88315,43
75718,65
44043,0
79178,0
119072,22
99375,22
100359,28
79034,0
52677,46
56353,0
2085,0
137981,43
21317,0
165875,30
127688,0
115432,18
133795,26
59503,0
137724,33
171691,45
128549,0
79175,3
163987,21
135820,27
28254,35
42509,0
33881,53
103749,35
109387,5
132520,20
98512,18
121318,38
44795,0
98779,21
165688,20
89209,40
65743,8
135967,30
136349,37
26644,22
109754,66
104747,42
143018,14
160555,0
81635,21
27811,35
19030,73
142750,0
149046,18
165833,22
103589,31
87947,33
134687,30
49627,41
23683,0
84601,33
173429,63
67456,29
130235,7
170168,0
9194,50
115205,13
58128,69
93818,76
119900,39
41613,0
142258,0
56468,61
114260,8
86410,29
174102,16
94086,0
45881,24
99344,22
49301,41
11401,52
151970,37
83586,31
24550,0
73611,0
141827,59
126316,20
6075,31
10641,50
19138,74
5137,17
60496,3
31148,47
167318,21
384,0
165383,26
28375,42
103718,39
71924,56
65051,25
89469,42
154830,43
145887,1
73375,70
38925,22
153776,39
71698,50
42916,0
134953,23
17996,67
68352,39
57531,5
56668,62
125730,0
68294,36
84743,32
150783,21
149827,21
117308,24
41068,0
111649,0
13108,57
74765,0
71993,45
56954,64
135990,23
166796,29
90294,48
3355,7
117995,31
58447,13
22786,6
80031,1
53643,43
116109,25
67453,31
53412,45
18786,69
173600,0
142545,67
126673,70
67462,27
47637,5
101149,25
71369,44
113180,0
61183,0
8362,47
103396,32
15931,21
5727,22
36583,9
12978,51
33347,47
44658,8
28349,43
158904,0
24933,0
68540,39
121749,45
157471,61
72126,46
160832,0
3780,13
138744,39
56945,3
33212,55
105286,35
23213,0
157805,58
74558,57
128030,0
148042,20
129259,0
105677,38
37028,66
67464,27
123785,0
15304,66
84867,27
69651,33
14503,71
82978,27
84233,39
3912,10
100747,30
168154,36
127047,0
78562,0
27480,25
136835,33
67316,38
50972,47
79402,0
54263,14
656,0
68541,36
45352,12
69105,43
100743,27
97995,11
78564,0
7221,34
50948,35
42603,0
75801,4
96532,0
15087,74
139525,46
84912,32
129012,0
38121,2
105611,44
94347,0
75730,64
68893,33
50035,32
82633,24
74464,57
36073,66
48094,40
77416,0
101658,29
36975,0
143585,0
87455,36
19713,24
98948,21
87416,35
59827,0
96146,0
173322,0
46717,31
172545,49
171761,45
167363,24
157899,62
74456,55
143653,0
87124,34
98553,18
166491,29
59401,0
24280,0
73486,0
70897,52
132845,26
159947,0
11562,62
30986,43
109900,68
49122,51
30293,42
115661,19
3742,21
16096,72
107141,49
68230,32
152252,30
141152,0
50223,34
49194,30
87214,41
91996,72
54548,56
171049,50
93028,62
67699,39
150065,26
119611,24
141411,58
57926,69
144823,1
82831,24
52279,43
3254,11
68031,37
4795,0
113273,0
89165,40
138153,34
164496,18
173120,0
167634,23
117835,25
165271,24
149581,20
710,0
164272,23
2361,0
135315,26
27226,33
112140,0
148792,23
162112,9
5205,0
68820,38
137859,55
71081,42
155270,45
125178,1
38489,11
113781,10
63781,17
134343,26
106190,46
60969,1
105272,51
168258,49
135305,27
74756,57
150560,22
70912,48
169776,38
63168,0
89581,49
48596,57
79100,0
48510,34
66782,31
19951,2
147836,15
71415,49
23126,4
26753,35
60190,0
100601,34
165578,19
12917,54
19653,32
136573,33
16814,7
150435,20
117522,39
142440,0
139538,5
7849,39
141789,60
24480,0
80906,5
36608,66
122291,39
104787,40
76866,4
61752,0
169390,36
48706,40
11828,51
69889,43
143049,72
26144,24
30647,49
3837,7
153365,30
41544,0
11081,74
94812,0
99398,24
115595,26
93867,19
144845,0
43115,0
132057,20
74439,0
149860,20
133083,27
173584,0
119846,24
72077,39
138147,34
54264,53
104607,38
38198,65
81914,18
119949,33
149876,24
27542,33
78212,0
143989,0
36306,63
85581,30
145917,0
88119,43
74002,59
133652,23
81091,12
168781,32
114395,13
160216,0
127770,0
167486,33
120642,31
2122,0
23870,3
39509,20
161273,6
38781,20
2815,0
159961,0
37750,71
34192,57
166316,25
155486,0
86943,32
50656,40
89796,43
106326,55
112497,0
128271,0
42247,2
142612,4
35622,61
166947,23
97030,0
139860,56
165812,24
163040,18
44727,8
31710,36
56428,64
157497,62
78447,0
21195,0
62892,8
16006,71
43707,0
10823,48
145009,0
107944,49
160494,0
45791,24
60463,0
80205,0
150412,50
151817,26
144784,0
93477,0
61094,0
38331,15
577,1
21903,0
164990,22
84198,31
118958,36
62329,0
72992,43
119704,53
102055,40
56197,0
54425,11
48636,36
19707,36
77727,0
161192,5
54114,49
145387,1
138856,46
2401,0
38434,71
34746,53
164581,19
46509,21
21822,0
153811,32
105868,40
71619,40
32579,42
77321,0
91143,0
140171,0
134324,26
98536,25
159453,0
50988,35
72798,54
52787,44
58058,76
99182,25
147886,17
110619,0
39144,75
87655,34
3251,11
167125,27
116743,23
39461,0
80856,3
133973,24
112029,0
58088,75
140941,52
163597,19
91416,51
37797,5
28407,43
12000,53
76921,0
262,1
64118,20
46119,30
88926,39
149915,23
15256,59
46822,25
73592,58
36700,58
71364,44
107021,0
52189,36
12145,52
134750,22
167997,26
59204,0
162903,12
161230,4
9956,53
122487,39
72365,54
33567,52
152474,32
159142,0
39863,0
108097,0
67679,30
39514,0
161773,8
141237,67
170587,36
74790,57
33616,53
169704,49
114697,13
43498,3
28971,43
15558,60
39306,79
95638,0
25183,11
133219,25
166686,21
116013,26
135002,32
20714,1
86950,28
122371,47
35312,50
123660,0
81509,15
1864,34
132343,23
108802,53
99224,17
137177,40
92908,64
36627,5
117109,32
59613,0
5777,19
131785,17
71290,44
14631,57
40749,0
99175,22
174360,0
43994,0
67283,37
121228,39
23340,1
110111,13
159118,0
25073,0
33745,55
34201,51
34756,51
156888,0
24362,0
69771,39
70335,40
44252,4
24494,0
68654,29
152561,26
36521,8
163221,21
127347,0
129283,0
54726,49
130521,8
10462,75
118628,30
86851,50
12436,57
106853,39
7591,36
96454,0
119111,29
72753,6
88511,43
173208,0
26645,20
10005,55
16759,67
88622,40
18329,30
7768,42
109871,0
96331,0
165863,23
1078,22
84273,36
91941,0
49763,41
172926,0
57024,61
166756,30
52106,38
140630,0
50327,36
60636,1
85302,36
78744,3
96407,0
100920,28
83543,28
92940,64
49273,39
126284,4
12844,49
65255,27
92265,0
173831,61
135888,25
10178,48
20072,79
127613,0
27477,21
33041,49
120362,31
158989,0
16289,67
34878,53
74565,2
145604,0
96392,0
10407,55
16218,63
1601,1
143263,0
98012,14
582,0
108478,50
114716,10
55384,56
29188,46
163083,12
71741,43
121978,41
123798,47
140326,45
40837,0
110052,70
28765,45
142606,0
42526,0
56610,58
13557,62
91572,49
26978,32
22071,0
39693,0
73332,0
138074,34
60986,1
76486,70
102939,36
45445,18
171415,59
39656,0
76401,33
72342,42
122899,43
9937,62
63990,22
158456,0
92639,0
55570,54
102607,29
164752,23
40719,0
51387,41
153338,34
58508,0
131405,13
68555,32
170335,52
138674,43
164190,20
125809,66
166557,26
161070,0
40133,0
41224,2
63066,0
4675,25
170044,0
1025,1
20909,0
144308,0
155189,42
60980,0
24870,0
20682,0
58775,1
110638,0
169580,46
12294,59
32554,58
169490,33
159539,0
170644,42
84003,32
99100,18
129733,0
91866,54
33631,49
21784,0
102884,27
68934,32
130977,8
85123,36
69525,47
120166,28
64682,17
47179,30
16718,27
34705,48
174213,0
466,0
164684,20
171064,0
84134,33
64437,15
45912,20
168656,29
93586,70
38757,17
100670,29
72989,46
150293,27
118969,29
143068,11
40331,0
138756,36
106925,0
44918,8
109797,1
76908,1
158822,0
14305,63
92665,0
105842,48
152436,37
145984,14
14692,65
13871,70
97666,13
129710,0
36037,59
6009,15
134186,25
97638,10
9669,74
98792,19
18118,71
57559,10
69324,35
117250,26
113284,0
102910,36
53622,64
163562,26
64740,18
143545,0
31395,48
153563,34
86007,38
77215,0
134776,24
83853,33
34406,57
73266,56
107296,2
14137,56
89996,53
68795,34
122269,40
28639,0
129476,0
81517,15
17443,35
25913,9
30433,39
116432,26
16299,69
109052,56
139448,47
135962,35
65175,27
112659,0
142660,0
118106,25
8473,68
57395,7
1054,0
73117,0
110561,0
145852,0
85570,29
80334,0
152622,31
146090,7
105342,40
142861,63
158919,0
149238,20
87663,33
147653,12
9521,59
135208,24
138814,35
164353,19
123536,0
139426,38
70461,33
37413,9
152087,43
49207,30
149248,22
96511,0
19310,79
47015,32
109823,0
90020,51
164334,18
116569,22
20762,0
137308,34
110620,1
101955,32
75784,62
31166,48
161926,8
149048,26
160402,0
127671,0
49288,39
169516,31
37585,0
116968,28
30925,53
77951,3
126143,64
103103,37
72057,43
18234,71
73843,5
147328,16
30962,48
21358,0
155126,4
48766,33
67631,30
158313,72
110861,0
79492,0
32311,48
78595,0
172673,62
161573,7
91617,0
170537,34
30210,39
34211,55
162330,6
110651,0
6682,40
127179,2
110646,0
80713,13
145034,0
72842,56
120117,35
41502,3
20135,0
17307,18
24368,0
6828,19
2408,0
138564,34
54413,2
1120,7
108709,0
75370,59
112754,0
126118,0
92698,56
52646,43
127994,0
32031,44
59695,0
41595,0
8122,42
97903,12
25414,9
23952,0
143105,16
22734,0
48649,39
58321,40
81704,19
12325,53
51155,38
15619,62
134161,23
18793,12
74052,59
62660,0
64000,18
159974,0
81936,16
65062,16
65438,28
151637,29
40347,0
50039,39
81493,19
64421,20
168399,34
53310,43
32246,55
141681,51
84347,36
124897,53
155015,0
47130,33
23706,0
147299,11
31906,48
159211,0
151401,24
128985,0
100509,29
112261,0
88685,47
31333,46
131852,13
55757,0
78153,0
15610,59
29244,43
138037,39
105540,41
48677,35
85203,33
46930,30
169898,33
5354,19
54300,54
130496,10
61664,0
172475,53
152296,28
108008,59
46034,18
37899,8
148889,24
67069,32
82381,16
157426,0
94617,0
491,20
131584,20
101421,31
39239,0
106365,0
78164,0
135219,21
84318,40
106736,41
165654,28
136938,33
9758,57
150011,22
107675,49
18387,18
163443,20
144775,0
31844,48
127123,0
28455,39
146218,5
29043,43
144456,0
132123,16
165471,21
68841,31
15661,61
67932,43
142959,78
61112,0
10389,57
161363,4
77824,0
102418,27
66594,38
3381,4
65664,26
173448,0
74153,6
22544,7
45173,12
168474,29
78668,0
133853,23
78095,0
121439,44
61746,0
147856,18
20213,14
41289,0
101281,37
23568,0
53887,53
166840,21
